Fasta headers,Reporter intensity corrected 0,Reporter intensity corrected 1,Reporter intensity corrected 2,Reporter intensity corrected 3,Reporter intensity corrected 4,Reporter intensity corrected 5
tr|A0A0A0MQV1|A0A0A0MQV1_HUMAN Corticosteroid 11-beta-dehydrogenase isozyme 1 (Fragment) OS=Homo sapiens OX=9606 GN=HSD11B1 PE=1 SV=6,14.20037855,13.89274435,13.99847279,0,10.17660889,10.20898388
"tr|A0A0A0MQW0|A0A0A0MQW0_HUMAN Myelin expression factor 2, isoform CRA_b OS=Homo sapiens OX=9606 GN=MYEF2 PE=1 SV=1",18.34183172,18.21504999,18.22342349,18.36822825,18.31573781,18.37093358
tr|A0A0A0MQX1|A0A0A0MQX1_HUMAN Unconventional myosin-X OS=Homo sapiens OX=9606 GN=MYO10 PE=1 SV=1,15.96118087,15.91612538,15.657456,16.54523182,16.58773648,16.59915711
tr|A0A0A0MR59|A0A0A0MR59_HUMAN Pumilio homolog 2 OS=Homo sapiens OX=9606 GN=PUM2 PE=1 SV=1,15.55905136,15.67671017,15.61443835,15.7244665,15.82925163,15.69716906
tr|A0A0A0MR74|A0A0A0MR74_HUMAN Diacylglycerol O-acyltransferase 1 OS=Homo sapiens OX=9606 GN=DGAT1 PE=1 SV=1,18.87963087,18.89294004,18.97148351,17.87035215,17.78503425,17.83236904
tr|A0A0A0MR85|A0A0A0MR85_HUMAN Glutathione S-transferase Mu 4 OS=Homo sapiens OX=9606 GN=GSTM4 PE=1 SV=1,14.18711081,14.62612919,13.99550751,16.2367289,16.41110164,16.34825498
tr|A0A0A0MR87|A0A0A0MR87_HUMAN SCL-interrupting locus protein OS=Homo sapiens OX=9606 GN=STIL PE=1 SV=1,12.67507185,12.49800594,13.1296818,13.70767135,13.61233647,13.62586517
tr|A0A0A0MR88|A0A0A0MR88_HUMAN WASH complex subunit 2C OS=Homo sapiens OX=9606 GN=WASHC2C PE=1 SV=1,14.30009981,13.93227031,14.14789441,13.76934778,13.41174666,13.99431174
tr|A0A0A0MRB5|A0A0A0MRB5_HUMAN MAP kinase-activating death domain protein OS=Homo sapiens OX=9606 GN=MADD PE=1 SV=1,17.7153475,17.69504041,17.78042005,18.67744459,18.67945905,18.70269502
tr|A0A0A0MRB7|A0A0A0MRB7_HUMAN Transcription factor E2-alpha OS=Homo sapiens OX=9606 GN=TCF3 PE=1 SV=1,15.60430053,15.3801874,15.497446,15.04700447,15.16853049,15.05854514
"tr|A0A0A0MRE5|A0A0A0MRE5_HUMAN Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ASAP1 PE=1 SV=1",21.05995705,21.15404997,21.0442823,20.69971387,20.80021971,20.73597456
tr|A0A0A0MRE6|A0A0A0MRE6_HUMAN WD repeat-containing protein 47 OS=Homo sapiens OX=9606 GN=WDR47 PE=1 SV=1,16.10092594,15.93855256,16.06328302,16.12858728,15.79045816,15.95078935
tr|A0A0A0MRF6|A0A0A0MRF6_HUMAN A-kinase anchor protein 9 OS=Homo sapiens OX=9606 GN=AKAP9 PE=1 SV=1,20.36869848,20.21453471,20.36799924,20.38778273,20.44963797,20.39310771
tr|A0A0A0MRG8|A0A0A0MRG8_HUMAN Bcl-2 homologous antagonist/killer OS=Homo sapiens OX=9606 GN=BAK1 PE=1 SV=1,15.92387312,16.21543755,16.08265784,16.35564965,16.28228725,15.95167749
tr|A0A0A0MRI7|A0A0A0MRI7_HUMAN Protein ARV1 OS=Homo sapiens OX=9606 GN=ARV1 PE=1 SV=1,14.41633495,15.27809763,14.75472189,12.98394421,13.00274504,13.39754824
tr|A0A0A0MRJ0|A0A0A0MRJ0_HUMAN Non-specific serine/threonine protein kinase OS=Homo sapiens OX=9606 GN=CDC42BPA PE=1 SV=1,20.78795678,20.66756041,20.73717116,20.77403194,20.86206924,20.8710657
tr|A0A0A0MRJ6|A0A0A0MRJ6_HUMAN Protein-L-isoaspartate O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=1,22.77296922,22.84349055,22.78654656,22.58998343,22.58587094,22.6280608
tr|A0A0A0MRL6|A0A0A0MRL6_HUMAN Actin-binding LIM protein 1 OS=Homo sapiens OX=9606 GN=ABLIM1 PE=1 SV=1,13.87533754,13.83330556,13.85374159,14.42699715,14.24451618,14.50514308
tr|A0A0A0MRM8|A0A0A0MRM8_HUMAN Unconventional myosin-VI OS=Homo sapiens OX=9606 GN=MYO6 PE=1 SV=1,22.50086601,22.41503703,22.51911393,22.91655963,22.88457594,22.85411257
tr|A0A0A0MRM9|A0A0A0MRM9_HUMAN Nucleolar and coiled-body phosphoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=1,22.73589292,22.65737571,22.70724029,22.84574938,22.97313508,22.7677697
tr|A0A0A0MRP0|A0A0A0MRP0_HUMAN MAP7 domain-containing protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=MAP7D3 PE=1 SV=1,20.11055385,19.91950895,20.10289608,19.68227812,19.81526513,19.69071372
tr|A0A0A0MRT5|A0A0A0MRT5_HUMAN NF-kappa-B inhibitor-like protein 1 OS=Homo sapiens OX=9606 GN=NFKBIL1 PE=1 SV=1,11.57182658,11.2037458,11.27435776,12.56598663,12.53155519,12.49945937
tr|A0A0A0MRW7|A0A0A0MRW7_HUMAN Aprataxin OS=Homo sapiens OX=9606 GN=APTX PE=1 SV=1,18.83589284,18.6747785,18.80945769,18.21650573,18.18810612,18.22767422
tr|A0A0A0MRY0|A0A0A0MRY0_HUMAN TBC1 domain family member 22A OS=Homo sapiens OX=9606 GN=TBC1D22A PE=1 SV=1,16.64365694,16.71326712,16.67457151,16.48606156,16.55205764,16.66637414
tr|A0A0A0MRY2|A0A0A0MRY2_HUMAN Zinc finger MYND domain-containing protein 11 OS=Homo sapiens OX=9606 GN=ZMYND11 PE=1 SV=1,16.14586094,15.9930767,15.96907444,15.80272327,15.28849496,15.49501114
tr|A0A0A0MRY4|A0A0A0MRY4_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1,13.05412889,12.93887637,13.19298986,13.43386882,13.46929359,13.93987395
tr|A0A0A0MS29|A0A0A0MS29_HUMAN Mitochondrial fission factor OS=Homo sapiens OX=9606 GN=MFF PE=1 SV=1,13.3106858,12.93618161,13.03023912,11.60346505,12.39944017,12.02966025
tr|A0A0A0MS41|A0A0A0MS41_HUMAN Sideroflexin OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=1,22.00487555,22.03417627,22.01603632,21.77440178,21.80507378,21.82567049
tr|A0A0A0MS51|A0A0A0MS51_HUMAN Gelsolin OS=Homo sapiens OX=9606 GN=GSN PE=1 SV=1,23.72262971,23.72426898,23.70362943,23.16926377,23.19562923,23.05322614
tr|A0A0A0MSA0|A0A0A0MSA0_HUMAN Laminin subunit alpha-3 OS=Homo sapiens OX=9606 GN=LAMA3 PE=1 SV=1,15.46925124,15.4154506,15.43840054,15.41170677,15.42534076,15.43972915
tr|A0A0A0MSB8|A0A0A0MSB8_HUMAN Exocyst complex component 7 OS=Homo sapiens OX=9606 GN=EXOC7 PE=1 SV=1,21.36475501,21.35614141,21.44328587,21.32675047,21.42296151,21.3871126
"tr|A0A0A0MSE2|A0A0A0MSE2_HUMAN Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=2",21.58414095,21.45963631,21.557611,21.22246377,21.23417989,21.27722898
tr|A0A0A0MSI4|A0A0A0MSI4_HUMAN Pleckstrin homology domain-containing family B member 2 OS=Homo sapiens OX=9606 GN=PLEKHB2 PE=1 SV=1,14.12893162,13.75590687,14.07555255,15.16694297,15.63584279,15.08872275
tr|A0A0A0MSI6|A0A0A0MSI6_HUMAN F-box only protein 44 (Fragment) OS=Homo sapiens OX=9606 GN=FBXO44 PE=1 SV=1,13.42697568,13.63802948,13.9298703,11.83235955,12.13647747,12.40294219
tr|A0A0A0MSK4|A0A0A0MSK4_HUMAN G-protein-signaling modulator 1 OS=Homo sapiens OX=9606 GN=GPSM1 PE=1 SV=1,15.8909685,16.01764334,15.75718887,15.26129137,15.56741689,15.60730935
tr|A0A0A0MSQ9|A0A0A0MSQ9_HUMAN Vacuolar fusion protein MON1 homolog A OS=Homo sapiens OX=9606 GN=MON1A PE=1 SV=1,13.04599553,13.37997875,13.05449745,13.3231493,13.50692364,13.56764577
tr|A0A0A0MSS8|A0A0A0MSS8_HUMAN Aldo-keto reductase family 1 member C3 OS=Homo sapiens OX=9606 GN=AKR1C3 PE=1 SV=1,22.95431999,23.16820297,23.05667304,20.11865257,20.0189169,20.17035242
tr|A0A0A0MSY4|A0A0A0MSY4_HUMAN Dedicator of cytokinesis protein 9 OS=Homo sapiens OX=9606 GN=DOCK9 PE=1 SV=1,21.09951018,20.98436883,21.05632277,21.96170087,22.00515522,21.97790337
tr|A0A0A0MT32|A0A0A0MT32_HUMAN Lysosomal acid lipase/cholesteryl ester hydrolase OS=Homo sapiens OX=9606 GN=LIPA PE=1 SV=1,20.02476775,19.9611323,19.97244464,19.93725448,19.92631271,19.82940802
tr|A0A0A0MT33|A0A0A0MT33_HUMAN Protein SCAF8 OS=Homo sapiens OX=9606 GN=SCAF8 PE=1 SV=1,19.20331364,19.17012716,19.23523199,19.24902858,19.24248082,19.16517673
tr|A0A0A0MT72|A0A0A0MT72_HUMAN Cerebral cavernous malformations 2 protein OS=Homo sapiens OX=9606 GN=CCM2 PE=1 SV=1,17.58322913,17.5913058,17.4811947,12.35091486,11.92822148,12.84059864
"tr|A0A0A0MT83|A0A0A0MT83_HUMAN Isovaleryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=IVD PE=1 SV=1",21.07644193,20.96567561,21.06029675,20.71928835,20.64662571,20.62350703
tr|A0A0A0MTB8|A0A0A0MTB8_HUMAN WD repeat-containing protein 36 OS=Homo sapiens OX=9606 GN=WDR36 PE=1 SV=1,20.53290094,20.47137782,20.29789542,20.20034702,20.26414211,20.18975069
tr|A0A0A0MTB9|A0A0A0MTB9_HUMAN Retinol-binding protein 1 OS=Homo sapiens OX=9606 GN=RBP1 PE=1 SV=1,10.88568007,10.77161024,11.00322878,10.05956691,12.07480601,9.361345821
tr|A0A0A0MTH3|A0A0A0MTH3_HUMAN Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=1,22.89801558,22.76191551,22.83837549,22.42765657,22.42917477,22.4808025
tr|A0A0A0MTH9|A0A0A0MTH9_HUMAN TATA-binding protein-associated factor 172 OS=Homo sapiens OX=9606 GN=BTAF1 PE=1 SV=1,19.58161763,19.52272021,19.62006039,19.87010751,20.00564454,19.95998973
tr|A0A0A0MTI1|A0A0A0MTI1_HUMAN Delta(24)-sterol reductase OS=Homo sapiens OX=9606 GN=DHCR24 PE=1 SV=1,18.33696872,18.18820253,18.22763492,17.92093009,17.82639643,18.07407191
tr|A0A0A0MTI6|A0A0A0MTI6_HUMAN Elongation of very long chain fatty acids protein OS=Homo sapiens OX=9606 GN=ELOVL5 PE=1 SV=1,18.63216278,18.60287052,18.86160874,19.57802908,19.64687754,19.4853319
tr|A0A0A0MTJ5|A0A0A0MTJ5_HUMAN Inactive tyrosine-protein kinase transmembrane receptor ROR1 OS=Homo sapiens OX=9606 GN=ROR1 PE=1 SV=1,12.9454597,12.8983217,13.01350762,14.83325393,15.20002498,15.15698791
tr|A0A0A0MTL4|A0A0A0MTL4_HUMAN Neuron navigator 2 OS=Homo sapiens OX=9606 GN=NAV2 PE=1 SV=1,16.30438128,16.35105201,16.18681519,15.06062152,15.12461007,15.0889217
tr|A0A0A0MTL5|A0A0A0MTL5_HUMAN S-phase kinase-associated protein 2 OS=Homo sapiens OX=9606 GN=SKP2 PE=1 SV=1,16.89100579,16.88200723,17.01868297,17.21102938,17.27566013,17.21078519
tr|A0A0A0MTL6|A0A0A0MTL6_HUMAN Rho family-interacting cell polarization regulator 1 OS=Homo sapiens OX=9606 GN=RIPOR1 PE=1 SV=1,19.01876189,18.94717967,19.00002049,19.4437588,19.32010826,19.42792178
tr|A0A0A0MTN0|A0A0A0MTN0_HUMAN Cullin-2 OS=Homo sapiens OX=9606 GN=CUL2 PE=1 SV=1,21.51439245,21.44066466,21.47301605,21.94522891,21.95451998,21.93841208
tr|A0A0A0MTR2|A0A0A0MTR2_HUMAN Prolyl 3-hydroxylase OGFOD1 OS=Homo sapiens OX=9606 GN=OGFOD1 PE=1 SV=1,19.59635764,19.50706087,19.55226465,20.28043384,20.25474511,20.28321202
tr|A0A0A0MTR7|A0A0A0MTR7_HUMAN E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens OX=9606 GN=RNF213 PE=1 SV=1,21.81161979,21.65592901,21.79068924,21.69925212,21.71572752,21.71995037
tr|A0A0A0MTU3|A0A0A0MTU3_HUMAN Membralin OS=Homo sapiens OX=9606 GN=TMEM259 PE=1 SV=2,13.00377038,13.50718368,13.50560225,13.18064478,13.19605569,13.22586925
tr|A0A0A6YYG7|A0A0A6YYG7_HUMAN Condensin-2 complex subunit H2 OS=Homo sapiens OX=9606 GN=NCAPH2 PE=1 SV=1,15.82314862,15.81780479,15.9032249,16.46459449,16.59344622,16.45797758
tr|A0A0A6YYH1|A0A0A6YYH1_HUMAN Protein C15orf38-AP3S2 OS=Homo sapiens OX=9606 GN=C15orf38-AP3S2 PE=4 SV=1,19.0210636,18.92211792,18.95964636,18.71665669,18.6643089,18.72794071
tr|A0A0A6YYI3|A0A0A6YYI3_HUMAN Protein PPAN-P2RY11 OS=Homo sapiens OX=9606 GN=PPAN-P2RY11 PE=4 SV=1,19.28564701,19.36872633,19.26453486,19.18011291,19.07831295,19.04022541
"tr|A0A0A6YYJ5|A0A0A6YYJ5_HUMAN Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5 (Fragment) OS=Homo sapiens OX=9606 GN=MACF1 PE=1 SV=2",16.34435814,16.19577482,16.18756707,17.2158558,17.11028039,17.20345312
tr|A0A0A6YYL2|A0A0A6YYL2_HUMAN Sulfotransferase OS=Homo sapiens OX=9606 GN=SULT1A4 PE=1 SV=1,20.74425227,20.62255786,20.70728578,18.17590702,18.1936852,17.93370807
tr|A0A0A6YYL4|A0A0A6YYL4_HUMAN Coronin OS=Homo sapiens OX=9606 GN=CORO7-PAM16 PE=3 SV=1,20.84179987,20.8742707,20.85423252,21.37783981,21.40459277,21.41565207
"tr|A0A0B4J1R2|A0A0B4J1R2_HUMAN Acyl-CoA synthetase short-chain family member 3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS3 PE=1 SV=1",12.90185592,13.01271541,12.97852472,16.92706546,16.93096841,17.04437547
tr|A0A0B4J1S8|A0A0B4J1S8_HUMAN Phosphatidylinositol 4-kinase beta OS=Homo sapiens OX=9606 GN=PI4KB PE=1 SV=1,17.34402682,17.25348973,17.32192527,16.91152686,16.5457485,16.89156075
"tr|A0A0B4J1V9|A0A0B4J1V9_HUMAN Helicase, lymphoid-specific, isoform CRA_b OS=Homo sapiens OX=9606 GN=HELLS PE=1 SV=1",19.26336672,19.28438916,19.32811497,19.56496436,19.61048403,19.57779039
tr|A0A0B4J1W0|A0A0B4J1W0_HUMAN Mediator of RNA polymerase II transcription subunit 24 OS=Homo sapiens OX=9606 GN=MED24 PE=1 SV=1,19.32522184,19.31694729,19.30717105,19.50543005,19.64438517,19.56956464
"tr|A0A0B4J220|A0A0B4J220_HUMAN Chromosome 11 open reading frame 48, isoform CRA_c OS=Homo sapiens OX=9606 GN=C11orf98 PE=1 SV=1",21.05687921,20.94157724,21.02112924,21.0872989,21.17306293,21.13844938
tr|A0A0B4J222|A0A0B4J222_HUMAN ADP-ribosylation factor-like protein 15 OS=Homo sapiens OX=9606 GN=ARL15 PE=1 SV=1,15.93439918,16.03867668,15.88508901,15.51263131,15.61741715,15.57426553
tr|A0A0B4J269|A0A0B4J269_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1,21.29162856,21.20336176,21.35342328,20.81608886,20.98841942,20.84057883
tr|A0A0B4J294|A0A0B4J294_HUMAN Trafficking protein particle complex subunit 2-like protein OS=Homo sapiens OX=9606 GN=TRAPPC2L PE=1 SV=1,18.39563277,18.28863431,18.50095846,18.39423681,18.09373719,18.30464687
tr|A0A0B4J2A0|A0A0B4J2A0_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1,16.28509646,16.44685161,16.35887889,16.20825323,16.26200627,16.00833897
sp|A0A0B4J2F0|PIOS1_HUMAN Protein PIGBOS1 OS=Homo sapiens OX=9606 GN=PIGBOS1 PE=3 SV=1,13.37936213,13.73919277,13.42928509,12.38041203,12.77372311,13.04447093
sp|A0A0B4J2F2|SIK1B_HUMAN Probable serine/threonine-protein kinase SIK1B OS=Homo sapiens OX=9606 GN=SIK1B PE=3 SV=1,14.11566676,13.95742128,14.21676609,11.9819902,12.3843238,12.52261261
tr|A0A0B4J2F8|A0A0B4J2F8_HUMAN DNA-directed RNA polymerase II subunit RPB11-b2 OS=Homo sapiens OX=9606 GN=POLR2J3 PE=4 SV=1,17.7388279,17.85441856,17.73499781,17.71120017,17.8750118,17.83110693
tr|A0A0B4J2G4|A0A0B4J2G4_HUMAN Leucine-rich repeat-containing protein 41 OS=Homo sapiens OX=9606 GN=LRRC41 PE=1 SV=1,19.23147789,19.30303001,19.27563129,18.85066006,18.85207998,18.92807076
tr|A0A0C4DFL8|A0A0C4DFL8_HUMAN Lysine-specific demethylase 4B OS=Homo sapiens OX=9606 GN=KDM4B PE=1 SV=1,16.37631597,16.42219923,16.41961859,16.55585126,16.67063303,16.61961143
tr|A0A0C4DFM1|A0A0C4DFM1_HUMAN Transmembrane 9 superfamily member OS=Homo sapiens OX=9606 GN=TM9SF4 PE=1 SV=1,20.0593106,20.11889359,20.09330495,20.64154419,20.59180698,20.61264828
tr|A0A0C4DFM7|A0A0C4DFM7_HUMAN Terminal uridylyltransferase 4 OS=Homo sapiens OX=9606 GN=TUT4 PE=1 SV=1,18.97624368,18.86772081,18.97655859,18.68719967,18.71560217,18.60082248
tr|A0A0C4DFN3|A0A0C4DFN3_HUMAN Monoglyceride lipase OS=Homo sapiens OX=9606 GN=MGLL PE=1 SV=1,15.84071343,15.89270898,15.67606891,15.03562876,15.16991011,15.10021094
tr|A0A0C4DFP4|A0A0C4DFP4_HUMAN Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase (Fragment) OS=Homo sapiens OX=9606 GN=NGLY1 PE=1 SV=1,16.47569157,16.50326504,16.50786425,17.44956482,17.64249306,17.49079074
tr|A0A0C4DFT3|A0A0C4DFT3_HUMAN Disks large homolog 1 OS=Homo sapiens OX=9606 GN=DLG1 PE=1 SV=1,20.91572813,20.93405017,20.90161083,21.8433993,21.90558588,21.85140661
tr|A0A0C4DFT5|A0A0C4DFT5_HUMAN Solute carrier family 26 member 6 OS=Homo sapiens OX=9606 GN=SLC26A6 PE=1 SV=1,14.88767266,14.63893578,14.6666966,14.06359903,13.95048659,14.01025818
tr|A0A0C4DFT8|A0A0C4DFT8_HUMAN E3 ubiquitin-protein ligase Jade-2 OS=Homo sapiens OX=9606 GN=JADE2 PE=1 SV=1,15.84186166,15.75807508,15.74476703,15.10566579,15.39330277,15.21537731
tr|A0A0C4DFX4|A0A0C4DFX4_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1,17.31973804,17.32816743,17.43950981,17.26196863,17.38012716,17.3074838
tr|A0A0C4DFX9|A0A0C4DFX9_HUMAN Negative elongation factor A OS=Homo sapiens OX=9606 GN=NELFA PE=1 SV=1,19.42427442,19.76752009,19.50863016,20.34839122,20.49049279,20.43652454
tr|A0A0C4DG49|A0A0C4DG49_HUMAN Poliovirus receptor OS=Homo sapiens OX=9606 GN=PVR PE=1 SV=1,17.9510429,17.99138528,18.03711347,18.58835913,18.59253372,18.54183788
tr|A0A0C4DG88|A0A0C4DG88_HUMAN POU domain protein (Fragment) OS=Homo sapiens OX=9606 GN=POU2F1 PE=1 SV=1,18.17472645,18.21295376,18.24309907,18.25553484,18.12785758,18.25545414
tr|A0A0C4DG89|A0A0C4DG89_HUMAN Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=1,16.26626948,16.29229685,16.24221781,16.39812164,16.60643449,16.46868461
"tr|A0A0C4DGA2|A0A0C4DGA2_HUMAN Enoyl-CoA delta isomerase 2, mitochondrial OS=Homo sapiens OX=9606 GN=ECI2 PE=1 SV=1",19.8309294,20.03195913,19.97594643,20.10606728,20.08199269,20.11771531
tr|A0A0C4DGA7|A0A0C4DGA7_HUMAN Actin-binding LIM protein 3 OS=Homo sapiens OX=9606 GN=ABLIM3 PE=1 SV=1,21.43882286,21.5201825,21.48151355,17.57215208,17.4785512,17.41392445
tr|A0A0C4DGB5|A0A0C4DGB5_HUMAN Calpastatin OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=1,22.8947502,22.85001493,22.94559703,23.63159522,23.58257685,23.53559297
tr|A0A0C4DGC9|A0A0C4DGC9_HUMAN Serine/threonine-protein kinase 35 (Fragment) OS=Homo sapiens OX=9606 GN=STK35 PE=1 SV=1,14.42735243,14.54035909,14.58203269,14.97652885,15.01089859,14.85584115
tr|A0A0C4DGE4|A0A0C4DGE4_HUMAN Syntaxin-3 (Fragment) OS=Homo sapiens OX=9606 GN=STX3 PE=1 SV=1,16.74295015,16.75730849,16.72227244,18.11302847,18.07298402,17.99636039
tr|A0A0C4DGG6|A0A0C4DGG6_HUMAN NPC1-like intracellular cholesterol transporter 1 OS=Homo sapiens OX=9606 GN=NPC1L1 PE=1 SV=1,17.17364903,17.13957074,17.04939942,17.44398004,17.50357198,17.53641029
tr|A0A0C4DGH0|A0A0C4DGH0_HUMAN CD276 antigen OS=Homo sapiens OX=9606 GN=CD276 PE=1 SV=1,20.03960802,20.01636554,20.03750844,18.40987514,18.47454464,18.61570436
tr|A0A0C4DGH3|A0A0C4DGH3_HUMAN Numb-like protein OS=Homo sapiens OX=9606 GN=NUMBL PE=1 SV=1,17.63354857,17.5079774,17.68471494,17.60715516,17.68116885,17.6106938
tr|A0A0C4DGP2|A0A0C4DGP2_HUMAN Kinesin-like protein OS=Homo sapiens OX=9606 GN=KIF18B PE=1 SV=1,16.78421331,16.86135985,16.89192687,17.16645121,17.21554384,17.1423877
tr|A0A0C4DGQ5|A0A0C4DGQ5_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1,23.21977098,23.16930175,23.19663663,23.11749795,23.09683725,23.16013677
tr|A0A0C4DGQ6|A0A0C4DGQ6_HUMAN Regulation of nuclear pre-mRNA domain-containing protein 1A OS=Homo sapiens OX=9606 GN=RPRD1A PE=1 SV=1,20.73261021,20.70499888,20.77372797,20.34423685,20.30337047,20.42004909
tr|A0A0C4DGQ8|A0A0C4DGQ8_HUMAN Dehydrogenase/reductase SDR family member 7B OS=Homo sapiens OX=9606 GN=DHRS7B PE=1 SV=1,18.75509926,18.81166827,18.83537863,20.00263728,19.94899161,19.99084437
tr|A0A0C4DGS0|A0A0C4DGS0_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 OS=Homo sapiens OX=9606 GN=NDUFA6 PE=1 SV=1,20.11586334,20.02252532,19.93513729,18.80762426,18.8501139,18.78418903
tr|A0A0C4DGS9|A0A0C4DGS9_HUMAN Choline/ethanolaminephosphotransferase 1 OS=Homo sapiens OX=9606 GN=CEPT1 PE=1 SV=1,15.87088283,16.01948166,15.6526104,15.86351473,15.91362301,16.05422682
tr|A0A0C4DGU7|A0A0C4DGU7_HUMAN Coiled-coil domain-containing protein 71L OS=Homo sapiens OX=9606 GN=CCDC71L PE=1 SV=1,14.86106283,15.48541549,14.89195713,14.53792758,14.60171401,14.72083615
tr|A0A0C4DGV9|A0A0C4DGV9_HUMAN DNA ligase OS=Homo sapiens OX=9606 GN=LIG4 PE=1 SV=1,18.3865163,18.30321901,18.33274397,18.79251694,18.90676231,18.87409273
tr|A0A0C4DH01|A0A0C4DH01_HUMAN DNA-directed RNA polymerase III subunit RPC5 OS=Homo sapiens OX=9606 GN=POLR3E PE=1 SV=1,16.93784858,17.12477739,17.10091848,16.18529217,16.29545002,16.31617262
tr|A0A0C4DH22|A0A0C4DH22_HUMAN Band 4.1-like protein 1 OS=Homo sapiens OX=9606 GN=EPB41L1 PE=1 SV=1,9.431253205,0,0,0,0,0
tr|A0A0D9SEI0|A0A0D9SEI0_HUMAN Uncharacterized protein C6orf203 OS=Homo sapiens OX=9606 GN=C6orf203 PE=1 SV=1,11.19829709,11.35227542,10.47015098,0,10.27257984,10.11084851
tr|A0A0D9SER5|A0A0D9SER5_HUMAN Cyclin-dependent kinase 11B OS=Homo sapiens OX=9606 GN=CDK11B PE=1 SV=1,20.72383828,20.69571334,20.70429283,21.14835556,21.20307172,21.14176573
tr|A0A0D9SEU5|A0A0D9SEU5_HUMAN Ran-binding protein 10 OS=Homo sapiens OX=9606 GN=RANBP10 PE=1 SV=1,18.12734209,18.27265915,18.24519773,17.669152,17.54251221,17.54733082
"tr|A0A0D9SEY1|A0A0D9SEY1_HUMAN Mitogen-activated protein kinase kinase kinase kinase 4, isoform CRA_a OS=Homo sapiens OX=9606 GN=MAP4K4 PE=1 SV=1",21.98697717,21.8934279,21.96682317,21.00993955,21.08857431,20.99361464
tr|A0A0D9SF44|A0A0D9SF44_HUMAN R3H and coiled-coil domain-containing protein 1 OS=Homo sapiens OX=9606 GN=R3HCC1 PE=1 SV=1,17.07810254,16.89620331,16.86517363,16.2636327,16.3223571,16.32737101
"tr|A0A0D9SF54|A0A0D9SF54_HUMAN Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=1",15.53297304,15.66349132,15.56658311,15.88522587,16.00821589,15.814797
tr|A0A0D9SF60|A0A0D9SF60_HUMAN Plakophilin-4 OS=Homo sapiens OX=9606 GN=PKP4 PE=1 SV=1,16.63586751,16.58014029,16.71664583,17.09962869,16.95950646,16.74132412
tr|A0A0D9SFG6|A0A0D9SFG6_HUMAN Cytohesin-2 OS=Homo sapiens OX=9606 GN=CYTH2 PE=1 SV=1,15.70187411,15.5657403,15.62444363,15.93667673,16.03057754,16.01800733
tr|A0A0D9SG12|A0A0D9SG12_HUMAN ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=1,24.25330339,24.27067658,24.25168254,24.10025236,24.07671131,24.08357072
tr|A0A0D9SG71|A0A0D9SG71_HUMAN Ubiquitin-conjugating enzyme E2 A OS=Homo sapiens OX=9606 GN=UBE2A PE=1 SV=1,18.17936394,18.264181,18.45408335,18.64164032,18.58625926,18.45627074
"tr|A0A0D9SGF6|A0A0D9SGF6_HUMAN Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=1",25.66586981,25.5364273,25.51761829,25.85484208,25.84259432,25.86239156
tr|A0A0D9SGJ6|A0A0D9SGJ6_HUMAN Synaptojanin-1 OS=Homo sapiens OX=9606 GN=SYNJ1 PE=1 SV=1,16.60744409,16.57376115,16.56385081,16.64604254,16.5958423,16.5573171
"tr|A0A0G2JH66|A0A0G2JH66_HUMAN HLA class I histocompatibility antigen, alpha chain F OS=Homo sapiens OX=9606 GN=HLA-F PE=1 SV=1",0,0,0,0,0,0
